Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,6430,1,70,1.1,6370,6500,6140,322070,2032287780,108091849360,16810552,KSQ
212710,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,11630,2,-330,-2.76,11910,12070,11350,250649,2919808425,107990109140,9285478,KSQ
366030,KR7366030005,공구우먼,KOSDAQ,우량기업부,4765,1,375,8.54,4455,5330,4455,16212182,80755984948,107945595250,22653850,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5040,2,-130,-2.51,5150,5300,5000,16933,85726720,107856000000,21400000,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,6030,2,-50,-0.82,6130,6130,5890,132925,794647260,107717508000,17863600,KSQ
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,10110,2,-510,-4.8,10410,10460,10060,25231,256405485,107409600450,10624095,KSQ
463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,8660,2,-350,-3.88,8930,8930,8600,61117,531974890,107300500280,12390358,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,16820,2,-70,-0.41,17050,17050,16630,5924,98971920,107143400000,6370000,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),817,2,-18,-2.16,829,833,813,388174,317978798,106732883268,130640004,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3875,2,-35,-0.9,3895,3900,3830,140653,543075980,106640833125,27520215,KSQ
318060,KR7318060001,그래피,KOSDAQ,기술성장기업부,9640,1,510,5.59,9050,10950,9020,8854534,90290524130,106558410280,11053777,KSQ
056090,KR7056090004,시지메드텍,KOSDAQ,벤처기업부,1031,2,-15,-1.43,1046,1066,1017,424515,438894712,106460066116,103259036,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,7000,2,-180,-2.51,7120,7180,6980,40511,285669940,105875000000,15125000,KSQ
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,3995,2,-10,-0.25,4005,4025,3965,49082,195561484,105652309325,26446135,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,5450,2,-50,-0.91,5470,5620,5410,148732,819114145,105411670950,19341591,KSQ
036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,5260,2,-10,-0.19,5270,5430,5240,11547,60826940,105200000000,20000000,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,4650,2,-50,-1.06,4725,4780,4650,116501,550044045,105018896850,22584709,KSQ
376930,KR7376930004,노을,KOSDAQ,기술성장기업부,2840,2,-120,-4.05,2920,2940,2730,2135443,6076144871,104929650400,36947060,KSQ
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,4650,2,-255,-5.2,4880,4900,4650,183130,868161223,104796064200,22536788,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,9120,2,-380,-4.0,9450,9500,9000,93516,854671285,104604959040,11469842,KSQ
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3190,2,-115,-3.48,3310,3310,3165,97225,311930282,104583333360,32784744,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,7190,2,-160,-2.18,7360,7360,6980,42020,298980220,104555254400,14541760,KSQ
289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,8350,2,-330,-3.8,8750,8750,8100,62121,519114820,104538601550,12519593,KSQ
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),2120,2,-20,-0.93,2200,2200,2075,167634,355514585,104345195840,49219432,KSQ
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,2480,2,-90,-3.5,2575,2650,2465,764007,1927079698,104321413280,42065086,KSQ
049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,3225,2,-55,-1.68,3270,3270,3185,116044,372218050,103997877900,32247404,KSQ
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,11850,2,-150,-1.25,12500,12500,11670,50237,604609605,103942938600,8771556,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,19690,2,-1010,-4.88,20700,20750,19410,95740,1901036420,103580997410,5260589,KSQ
232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,8260,2,-350,-4.07,8490,8580,8170,107372,897159035,103532772840,12534234,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,4410,2,-10,-0.23,4425,4460,4300,5908,25796640,103330533600,23430960,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1491,2,-13,-0.86,1504,1504,1482,103746,154557487,103233325713,69237643,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,16550,1,740,4.68,16250,16940,16130,231746,3843967825,103059001500,6227130,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,5100,2,-170,-3.23,5280,5280,5050,90016,459504900,103051864800,20206248,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,3870,2,-130,-3.25,4000,4000,3840,58418,226336934,102780648090,26558307,KSQ
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,7880,2,-120,-1.5,7920,7930,7730,32978,257568835,102774269600,13042420,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,2350,2,-70,-2.89,2420,2430,2320,298518,702672259,102673753650,43690959,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5500,2,-50,-0.9,5610,5610,5480,12363,67976955,102300000000,18600000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,8440,2,-240,-2.76,8680,8680,8350,24158,204033200,102248152400,12114710,KSQ
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,8230,2,-300,-3.52,8440,8500,8120,22434,183631180,102246014020,12423574,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3990,2,-105,-2.56,4070,4080,3925,384314,1528009731,101800875960,25514004,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,1878,2,-31,-1.62,1909,1909,1859,362196,676604510,101667877500,54136250,KSQ
066700,KR7066700006,테라젠이텍스,KOSDAQ,벤처기업부,2735,2,-85,-3.01,2810,2810,2715,76778,211433195,101611748360,37152376,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,5790,2,-150,-2.53,5930,5940,5740,82470,478210295,101593256490,17546331,KSQ
413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,14000,2,-960,-6.42,14700,14700,13760,133481,1880023415,100897160000,7206940,KSQ
448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,16770,1,320,1.95,16200,17420,15920,1186243,20068034960,100694743890,6004457,KSQ
064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,2020,2,-15,-0.74,2035,2035,1981,220586,442231573,100480344900,49742745,KSQ
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,5160,2,-60,-1.15,5180,5230,4845,116051,587023320,100177272000,19414200,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1976,2,-69,-3.37,2035,2035,1976,545815,1089163295,99818390880,50515380,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,6340,2,-30,-0.47,6400,6400,6330,23296,147917820,99395679680,15677552,KSQ
083500,KR7083500009,에프엔에스테크,KOSDAQ,우량기업부,11590,2,-730,-5.93,12320,12320,11500,92757,1089770100,99392617980,8575722,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,5560,2,-30,-0.54,5610,5700,5500,33547,186437365,99376243000,17873425,KSQ
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,3855,2,-100,-2.53,3815,3955,3815,83642,324398110,99229874220,25740564,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1354,2,-26,-1.88,1379,1384,1338,173006,235397405,99158100778,73233457,KSQ
045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,11970,2,-260,-2.13,12230,12330,11940,42886,518435990,98872200000,8260000,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,중견기업부,3675,2,-25,-0.68,3700,3700,3635,40944,149799280,98758267650,26872998,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,8860,1,30,0.34,8840,8940,8730,38106,337085765,98429496640,11109424,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4780,2,-25,-0.52,4800,4825,4735,2497,11885890,98410640000,20588000,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,벤처기업부,7020,2,-70,-0.99,7090,7240,6950,105774,749779705,98280000000,14000000,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,8610,3,0,0.0,8610,8710,8420,32682,282165570,98242958520,11410332,KSQ
393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,6270,2,-190,-2.94,6420,6440,6230,223352,1404096725,97903190880,15614544,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,10810,2,-210,-1.91,10950,10950,10710,16180,174502380,97808880000,9048000,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1130,2,-44,-3.75,1161,1163,1126,387227,441887491,97762907110,86515847,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,6810,2,-40,-0.58,6850,6890,6740,66697,452642070,97757005200,14354920,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,4210,3,0,0.0,4215,4250,4120,116298,485278651,97692641630,23204903,KSQ
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,4995,2,-95,-1.87,5060,5090,4720,580178,2855503415,97641226035,19547793,KSQ
357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,8700,2,-400,-4.4,9150,9800,8580,659784,6048425430,97616296800,11220264,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3775,2,-105,-2.71,3880,3880,3775,24701,93807410,97509374950,25830298,KSQ
228850,KR7228850004,레이언스,KOSDAQ,우량기업부,5870,2,-80,-1.34,6040,6040,5840,4305,25290305,97389252180,16591014,KSQ
066790,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,840,2,-59,-6.56,896,910,838,2602649,2253351248,97223187600,115741890,KSQ
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1830,2,-32,-1.72,1859,1869,1818,267776,490953106,97098043200,53059040,KSQ
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,3045,2,-120,-3.79,3165,3165,2980,167263,507185690,96925519845,31831041,KSQ
041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,7910,2,-80,-1.0,7940,8030,7880,15611,123667160,96412854300,12188730,KSQ
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,6410,2,-120,-1.84,6530,6590,6120,91544,575359930,95965750960,14971256,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,9210,2,-300,-3.15,9500,9750,8950,90884,842257335,95879784000,10410400,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,3825,2,-30,-0.78,3855,3855,3810,54344,207799845,95625000000,25000000,KSQ
145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,5650,1,905,19.07,5550,6090,5250,6161231,35438472470,95532488250,16908405,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,721,2,-7,-0.96,721,726,714,597069,430325285,95481828120,132429720,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2260,2,-10,-0.44,2270,2270,2245,80162,180735512,95304200000,42170000,KSQ
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5120,2,-150,-2.85,5270,5270,5120,40035,207166575,95222901760,18598223,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,9340,2,-160,-1.68,9400,9520,9100,112643,1044021995,94973911420,10168513,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,8630,2,-80,-0.92,8730,8730,8480,40817,348290165,94926979500,10999650,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,8800,2,-300,-3.3,9170,9440,8750,328009,2977940350,94809598400,10773818,KSQ
149980,KR7149980005,하이로닉,KOSDAQ,관리종목(소속부없음),5090,0,0,0.0,0,0,0,0,0,94645307670,18594363,KSQ
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,6060,2,-60,-0.98,6120,6120,5960,61441,369097020,94596600000,15610000,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,5980,2,-100,-1.64,6150,6150,5950,25422,152382140,94484000000,15800000,KSQ
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1109,2,-26,-2.29,1135,1135,1100,292252,323772215,94337708258,85065562,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,8600,2,-300,-3.37,8920,8940,8600,25113,218215115,94307600000,10966000,KSQ
460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,14500,2,-820,-5.35,15400,15760,14250,120141,1788885605,93840230000,6471740,KSQ
041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,6950,2,-710,-9.27,7600,7600,6920,788060,5658408565,93836168650,13501607,KSQ
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,7290,2,-180,-2.41,7460,7460,7260,76171,585300780,93627088380,12843222,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3410,2,-245,-6.7,3585,3630,3405,526816,1843188899,93602747260,27449486,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,927,2,-9,-0.96,936,937,916,87075,80374114,93529539855,100894865,KSQ
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,4635,2,-140,-2.93,4755,4860,4625,29080,136394610,93500594280,20172728,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9680,2,-90,-0.92,9750,9770,9680,7670,74425090,93496090160,9658687,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,11990,2,-260,-2.12,12270,12370,11560,54554,647222015,93490226500,7797350,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,4880,2,-200,-3.94,5050,5070,4845,115430,568657966,93278428160,19114432,KSQ
364950,KR7364950006,에이아이코리아,KOSDAQ,벤처기업부,11470,2,-230,-1.97,12350,13580,11020,12275500,153671105390,93264164330,8131139,KSQ
476080,KR7476080007,M83,KOSDAQ,중견기업부,11910,2,-270,-2.22,12110,12200,11900,48216,576609275,92719350000,7785000,KSQ
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,8040,2,-180,-2.19,8180,8240,7990,40293,324191730,92620800000,11520000,KSQ
007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,913,2,-37,-3.89,953,962,900,268066,245474778,92030810850,100800450,KSQ
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,3155,2,-55,-1.71,3210,3210,3100,37857,118686825,91923707710,29135882,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6960,2,-70,-1.0,7030,7080,6900,75703,528138580,91886887440,13202139,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,12950,2,-890,-6.43,13850,13900,12900,451858,6003190085,91519268750,7067125,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,9950,2,-30,-0.3,10020,10020,9870,24227,240018450,91449305750,9190885,KSQ
223250,KR7223250002,드림씨아이에스,KOSDAQ,중견기업부,3840,2,-220,-5.42,4045,4045,3780,335686,1303509090,91389404160,23799324,KSQ
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,9730,2,-540,-5.26,10240,10340,9700,49833,493198790,91324262120,9385844,KSQ
014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),6040,0,0,0.0,0,0,0,0,0,91311391200,15117780,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,12500,2,-750,-5.66,13090,13090,12370,98067,1236021365,90784375000,7262750,KSQ
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,10000,2,-300,-2.91,10260,10290,9920,35451,355150420,90714280000,9071428,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1870,1,39,2.13,1831,1870,1809,120908,223301380,90570347670,48433341,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2445,2,-75,-2.98,2480,2535,2430,135467,332525775,90435660000,36988000,KSQ
060560,KR7060560000,HC홈센타,KOSDAQ,중견기업부,708,1,5,0.71,703,710,692,127916,90035828,90390023700,127669525,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,12570,2,-60,-0.48,12580,12700,12520,13844,174274160,90383214870,7190391,KSQ
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1778,1,151,9.28,1600,2015,1600,30533123,58194177080,90230726320,50748440,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,6120,2,-80,-1.29,6150,6220,6030,120352,733331080,90148817880,14730199,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5870,2,-170,-2.81,5990,6020,5860,88007,520174330,90045800000,15340000,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,1998,2,-72,-3.48,2070,2085,1998,140120,281959637,89938491480,45014260,KSQ
209640,KR7209640002,와이제이링크,KOSDAQ,중견기업부,3160,2,-140,-4.24,3270,3320,3145,304377,970709119,89880341360,28443146,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,4515,1,45,1.01,4535,4535,4430,12119,54175480,89822407815,19894221,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5530,2,-150,-2.64,5770,5790,5470,412056,2294861595,89709761400,16222380,KSQ
393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,6060,2,-350,-5.46,6400,6500,6030,279887,1726691890,89668729200,14796820,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2420,2,-20,-0.82,2420,2450,2400,59296,143423231,89665385040,37051812,KSQ
027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,1660,2,-32,-1.89,1685,1690,1650,219059,363405702,89640000000,54000000,KSQ
014470,KR7014470009,부방,KOSDAQ,중견기업부,1490,2,-27,-1.78,1513,1518,1484,195251,292547937,89477867400,60052260,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5790,2,-130,-2.2,5920,5920,5700,15826,91440570,89166000000,15400000,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,3895,2,-50,-1.27,3920,3930,3885,85304,332671265,89106655050,22877190,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1974,2,-13,-0.65,1987,1987,1953,66961,131803961,88724696970,44946655,KSQ
199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,8760,1,340,4.04,8590,9800,8490,14956694,136160381655,88490348880,10101638,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8260,1,90,1.1,8110,8550,7960,205998,1712501005,88300886800,10690180,KSQ
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,11970,2,-200,-1.64,12250,12280,11840,27153,324653130,88162832520,7365316,KSQ
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,4400,2,-120,-2.65,4540,4540,4380,81782,362952400,88143598400,20032636,KSQ
024830,KR7024830002,세원물산,KOSDAQ,우량기업부,10540,2,-160,-1.5,10580,10790,10400,9042,95480290,88009000000,8350000,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,5520,2,-230,-4.0,5750,5750,5500,58429,326344705,88004730720,15942886,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,6970,2,-320,-4.39,7240,7280,6940,59647,419300510,87923483200,12614560,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,8600,2,-240,-2.71,8780,8850,8460,27709,236751270,87578960000,10183600,KSQ
246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,2570,1,50,1.98,2530,2635,2450,66448,168836595,87308839270,33972311,KSQ
241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,9090,2,-200,-2.15,9290,9290,9070,20190,183906640,86718545460,9539994,KSQ
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3985,2,-95,-2.33,4085,4085,3955,89238,355485967,86641575110,21741926,KSQ
261200,KR7261200000,덴티스,KOSDAQ,우량기업부,5480,2,-50,-0.9,5550,5550,5470,33653,184679330,86637156000,15809700,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2650,3,0,0.0,2650,2655,2630,68750,181403737,86613251900,32684246,KSQ
105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,5390,1,140,2.67,5250,5470,5120,58337,311681255,86563550920,16060028,KSQ
074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,982,2,-28,-2.77,1015,1015,982,146897,145227812,86245960808,87826844,KSQ
321820,KR7321820003,아티스트컴퍼니,KOSDAQ,기술성장기업부,5510,2,-160,-2.82,5620,5670,5480,16111,89100200,85908481760,15591376,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,9270,2,-360,-3.74,9630,9630,9240,60558,565749170,85848552270,9260901,KSQ
007820,KR7007820004,에스엠코어,KOSDAQ,벤처기업부,4285,2,-85,-1.95,4370,4410,4265,278306,1200534613,85845458610,20033946,KSQ
228670,KR7228670006,레이,KOSDAQ,벤처기업부,5500,2,-240,-4.18,5750,5750,5440,145988,805838900,85811275000,15602050,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,2700,2,-90,-3.23,2765,2790,2700,450544,1225790446,85705862400,31742912,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5240,2,-60,-1.13,5300,5300,5210,47246,247673030,85699152000,16354800,KSQ
435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,11230,2,-350,-3.02,11570,11570,11190,15189,171346860,85538719090,7616983,KSQ
